Date;Main Camp;Sialang;Buring;Serindit;Lestari;Ramin
4/8/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/9/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/10/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/11/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/12/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/13/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/14/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/15/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/16/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/17/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/18/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/19/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/20/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/21/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/22/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/23/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/24/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/25/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/26/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/27/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/28/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/29/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
4/30/21;24.53846154;23.1;22.9;22.52;19.96153846;23.79166667
5/1/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/2/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/3/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/4/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/5/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/6/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/7/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/8/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/9/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/10/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/11/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/12/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/13/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/14/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/15/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/16/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/17/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/18/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
